post_id,author_handle,author_name,text,date_posted,language
3ldz35b6o6c2y,marcmillermp.bsky.social,Marc Miller ᐅᑭᒫᐃᐧᐅᓃᐸᐄᐧᐤᐃᔨᐣ,"Dans le cadre des efforts continus visant à prévenir et à réduire la fraude, j’ai annoncé que les candidats à Entrée express ne recevront plus de points supplémentaires s'ils ont une offre d'emploi.",2024-12-23,French
3ldz2vxc7ak2y,marcmillermp.bsky.social,Marc Miller ᐅᑭᒫᐃᐧᐅᓃᐸᐄᐧᐤᐃᔨᐣ,"As part of ongoing efforts to prevent and reduce fraud, Express Entry candidates will no longer receive additional points for having a job offer. This temporary measure will reduce fraud by removing the incentive to illegally buy or sell labour market impact assessments.",2024-12-23,English
3ldt3uf3cps23,marcmillermp.bsky.social,Marc Miller ᐅᑭᒫᐃᐧᐅᓃᐸᐄᐧᐤᐃᔨᐣ,Overheated immigration system needed 'discipline' infusion: minister,2024-12-21,English
3ldp2ny3qr22b,marcmillermp.bsky.social,Marc Miller ᐅᑭᒫᐃᐧᐅᓃᐸᐄᐧᐤᐃᔨᐣ,"Removing PR-point incentive from certain jobs will 'reduce potential fraud,' immigration minister says | CBC",2024-12-19,English
3ldomrornj22g,marcmillermp.bsky.social,Marc Miller ᐅᑭᒫᐃᐧᐅᓃᐸᐄᐧᐤᐃᔨᐣ,NA,2024-12-19,NA
3ldmlxuss5c2e,marcmillermp.bsky.social,Marc Miller ᐅᑭᒫᐃᐧᐅᓃᐸᐄᐧᐤᐃᔨᐣ,Ottawa moves to stamp out job-selling scams in immigration system - The Globe and Mail,2024-12-19,English
3ldmjaz7kmk2g,marcmillermp.bsky.social,Marc Miller ᐅᑭᒫᐃᐧᐅᓃᐸᐄᐧᐤᐃᔨᐣ,Explainer: Changes to Canada's temporary foreign worker prorgram | National Post,2024-12-18,English
3ldlpu4xmms2v,marcmillermp.bsky.social,Marc Miller ᐅᑭᒫᐃᐧᐅᓃᐸᐄᐧᐤᐃᔨᐣ,👇,2024-12-18,NA
3ldlnmwgxkc26,marcmillermp.bsky.social,Marc Miller ᐅᑭᒫᐃᐧᐅᓃᐸᐄᐧᐤᐃᔨᐣ,Canada removes points through LMIA amidst immigration fraud | Financial Post,2024-12-18,English
3ldk3jvvihk24,marcmillermp.bsky.social,Marc Miller ᐅᑭᒫᐃᐧᐅᓃᐸᐄᐧᐤᐃᔨᐣ,Trudeau wants ‘joint strike force’ to patrol border,2024-12-18,English
3ldj2njop2k2f,marcmillermp.bsky.social,Marc Miller ᐅᑭᒫᐃᐧᐅᓃᐸᐄᐧᐤᐃᔨᐣ,Migration Curb Tanks Canada Population Growth to 2-Year Low - Bloomberg,2024-12-17,English
3ld7eyl6b7k2t,marcmillermp.bsky.social,Marc Miller ᐅᑭᒫᐃᐧᐅᓃᐸᐄᐧᐤᐃᔨᐣ,Immigration Minister Marc Miller promises reforms to asylum system | National Post,2024-12-13,English
3ld7cyzdsk22h,marcmillermp.bsky.social,Marc Miller ᐅᑭᒫᐃᐧᐅᓃᐸᐄᐧᐤᐃᔨᐣ,Je vous recommande cet article de La Presse : Québec et Ottawa annoncent une entente de 100 millions,2024-12-13,French
3lcnd5tgjes2g,marcmillermp.bsky.social,Marc Miller ᐅᑭᒫᐃᐧᐅᓃᐸᐄᐧᐤᐃᔨᐣ,"Aujourd'hui marque le 35e anniversaire du tragique massacre de l'École polytechnique de Montréal, qui a coûté la vie à 14 jeunes femmes dans un acte insensé et horrible de misogynie. Mes pensées vont aux victimes, aux survivants et à leurs proches.",2024-12-06,French
3lcnd27jpqc2g,marcmillermp.bsky.social,Marc Miller ᐅᑭᒫᐃᐧᐅᓃᐸᐄᐧᐤᐃᔨᐣ,"Today marks the 35th anniversary of the tragic massacre at l'École Polytechnique de Montréal that took the lives of 14 young women in a senseless and horrifying act of misogyny. My thoughts are with the victims, survivors, and their loved ones.",2024-12-06,English
3lclwvvemfk2r,marcmillermp.bsky.social,Marc Miller ᐅᑭᒫᐃᐧᐅᓃᐸᐄᐧᐤᐃᔨᐣ,"Conservatives created this Charter violation and now Pierre Poilievre is preventing us from fixing it by blocking work in the House of Commons. Pierre says he won’t touch the Charter, his actions say otherwise.👇",2024-12-06,English
3lcgpauikms26,marcmillermp.bsky.social,Marc Miller ᐅᑭᒫᐃᐧᐅᓃᐸᐄᐧᐤᐃᔨᐣ,"Sometimes the rhymes are so dumb, he has to jettison them. What’s worse is Pierre has been harping about tax cuts for over a year, and when he get his opportunity to vote for one, he scurries away. Pierre Poilievre is all flannel and no axe!",2024-12-03,English
3lcgo3huiwc2m,marcmillermp.bsky.social,Marc Miller ᐅᑭᒫᐃᐧᐅᓃᐸᐄᐧᐤᐃᔨᐣ,"Les Canadiens ont besoin de quelqu'un qui peut travailler avec les États-Unis et faire avancer les choses, pas d'un gars comme Pierre Poilievre qui a passé sa carrière à parler en rimes.",2024-12-03,French
3lcgnwyte6c2m,marcmillermp.bsky.social,Marc Miller ᐅᑭᒫᐃᐧᐅᓃᐸᐄᐧᐤᐃᔨᐣ,"Canadians need someone who can work with the United States and get things done, not a guy like Pierre Poilievre who has spent his career speaking in rhymes.",2024-12-03,English
3lcehwevolk2v,marcmillermp.bsky.social,Marc Miller ᐅᑭᒫᐃᐧᐅᓃᐸᐄᐧᐤᐃᔨᐣ,"Pendant que Pierre Poilievre était dans son sous-sol en train de rimer sur ses réseaux sociaux, le premier ministre Trudeau faisait preuve de responsabilité et rencontrait en personne le président élu Trump. C'est ce que les Canadiens s’attendent de leur premier ministre.",2024-12-03,French
3lcehig3jl22v,marcmillermp.bsky.social,Marc Miller ᐅᑭᒫᐃᐧᐅᓃᐸᐄᐧᐤᐃᔨᐣ,"While Pandering Pierre Poilievre was in his basement figuring what rhyme to put up on his social media, Prime Minister Trudeau was doing the responsible thing and meeting in person with President-elect Trump. This is exactly what Canadians expect of their Prime Minister.",2024-12-03,English
3len7ofg36k25,taleeb.bsky.social,Taleeb Noormohamed,"2024 was jam packed! Connecting with so many of you, hearing your ideas and representing your interests in Ottawa and beyond, I’m grateful to each and every one of you - thank you!

See my 2024 Recap here: www.instagram.com/reel/DEQuq9T...",2024-12-31,English
3lemt3wulds25,taleeb.bsky.social,Taleeb Noormohamed,"It's been a busy year of building and moving forward, together. I can’t wait to continue to work with and for you in 2025. Happy New Year!

See my message here: www.instagram.com/reel/DEQUkD_...",2024-12-31,English
3le5unl355c2b,taleeb.bsky.social,Taleeb Noormohamed,"Happy #Hanukkah! This Festival of Lights reminds us of the power of resilience, faith, and the triumph of hope over adversity. As families in #VanGran and beyond come together, I hope that the lighting of the Hanukkiah this year brings peace, hope, and light to all.",2024-12-25,English
3le3xqxvosk2b,taleeb.bsky.social,Taleeb Noormohamed,"Merry Christmas, #VanGran! My family and I extend our heartfelt wishes for joy, peace & togetherness with loved ones. 
Let's take the time to reach out to those for whom this time of year is difficult. 
Thank you all for the kindness & hope you bring to our community, every day!",2024-12-25,English
3ldmchvwe5s2j,taleeb.bsky.social,Taleeb Noormohamed,"Curious if Pierre is going to blame the Canadian government for the Dow being down over 1,100 points today.",2024-12-18,English
3ldjarwhejk2a,taleeb.bsky.social,Taleeb Noormohamed,"Terry Fox and his legacy remind us of what Canadians are: determined, caring and always ready to put others ahead of themselves.

And with Terry on our $5 bill, especially on the days when challenges seem insurmountable, he’ll remind us that all of us can turn hope into action.",2024-12-17,English
3ldc4kusnvk2s,taleeb.bsky.social,Taleeb Noormohamed,The GST holiday starts today in time for one of the busiest shopping weekends of the year - and lots of items on your list may be GST free!,2024-12-14,English
3ld7vky3ms22q,taleeb.bsky.social,Taleeb Noormohamed,"The HMCS Protecteur is launched! 

The newest addition to our Naval fleet was built right here in British Columbia by Seaspan. 

Our thriving shipbuilding industry employs over 3000 Canadians here in Vancouver and ensures our navy is best equipped to protect our coasts.",2024-12-13,English
3ld6uk6zb722s,taleeb.bsky.social,Taleeb Noormohamed,"Today, Ismaili Muslims around the world celebrate His Highness the Aga Khan’s 88th birthday and express our gratitude for his lifetime of service to humanity. 
May his example inspire us all. 

From my family to yours, Salgirah Mubarak.",2024-12-13,English
3ld5livqegk2r,taleeb.bsky.social,Taleeb Noormohamed,"Christmas is the time of year when millions of #Canadians come together to celebrate Jesus’s birth & his teachings of kindness and compassion. 

From our entire #Liberal Caucus, Merry Christmas!",2024-12-13,English
3ld57r2bifs27,taleeb.bsky.social,Taleeb Noormohamed,"The upcoming GST holiday puts more $ in your pockets - and will help small businesses during slower months. 

I was glad to talk to CBC about what this means for Canadians.

Here’s what I said:

www.instagram.com/reel/DDfVj5L...",2024-12-12,English
3ld2qfobn2k2a,taleeb.bsky.social,Taleeb Noormohamed,"Delivering for you in Ottawa:

$1.6 billion for BC
$36 million for #VanGran
+300 significant votes in the #HoC

It's the honour of a lifetime to continue to deliver for YOU and for #VanGran every day!

What does your #Wrapped2024 looks like ? 

Comment ⬇️

www.instagram.com/reel/DDc5O_t...",2024-12-11,English
3ld2qccy7w22a,taleeb.bsky.social,Taleeb Noormohamed,"🚨 Breaking News 🚨

The Bank of #Canada has lowered interest rates for the 5th consecutive time! 

Our #Liberal economic plan is working. Canada's economy is the strongest in the G7 and we're leading with sound financial decision making and a resilient economy that benefits all.",2024-12-11,English
3lcu62bpbu22i,taleeb.bsky.social,Taleeb Noormohamed,"My memories of Syria are of the kindest people, of beautiful mountains and coasts, of incredible history, of a rich culture, and of a truly cosmopolitan mindset. 
May this new chapter for Syria bring hope, freedom, peace and prosperity to all Syrians. 
They deserve nothing less.",2024-12-09,English
3lcqwm2rvs22v,taleeb.bsky.social,Taleeb Noormohamed,"Arts and culture are vital to the fabric of our city - and the @vancouverfringe.bsky.social  is the cornerstone.

For 40 years their shows have brought us together - The Government of Canada’s new investment of $520,000 means the Vancouver Fringe Festival will be here for years to come.",2024-12-08,English
3lcnlxkk5ws2m,taleeb.bsky.social,Taleeb Noormohamed,"14 women brutally murdered 35 years ago in a horrific act of femicide. 

Killed simply because they were women. 

Today we remember them. 

We reaffirm our commitment that such an event must never happen again and that we end all forms of violence against women, now & in the future.",2024-12-06,English
3lclhbztlls2m,taleeb.bsky.social,Taleeb Noormohamed,"It’s always a pleasure connecting with our friends from the #Yukon!

Thank you for the great conversation Min. Streicker — together we’re committed to the arts, culture and the creative industries in Canada.",2024-12-05,English
3lcjnucaj3c2u,taleeb.bsky.social,Taleeb Noormohamed,"Proud to stand in support of Youth Climate Corps. 

@climateunit.bsky.social",2024-12-05,English
3lcixmpt7sk2u,taleeb.bsky.social,Taleeb Noormohamed,"A privilege to honour Canada’s excellent Paralympian athletes — including 3 Parathletes from #VanGran
Silver medalist Nathan Clement and Julia Hayes and Peter Isherwood!
🥇🥈🥉

Tap ⬇️ for to see my statement!",2024-12-04,English
3lcgdaf6oqc23,taleeb.bsky.social,Taleeb Noormohamed,"Workers are the backbone of #Canada and whether in #VanGran or across Canada I'm proud to advocate for workers' rights as we build a strong economy. 

It’s always great to meet with members of the Canadian Labour Congress here from #Vancouver.",2024-12-03,English
3lccdch64ms2v,taleeb.bsky.social,Taleeb Noormohamed,"On #WorldAIDSDay we're reminding Canadians of the UNAIDS goal of zero new HIV acquisition, zero AIDS deaths, and zero stigma and discrimination by 2030.

Together, we can work towards an AIDS free future for all.

Tap ⬇️ for my message:

www.instagram.com/reel/DDECNCI...",2024-12-02,English
3lcbxuu5lns24,taleeb.bsky.social,Taleeb Noormohamed,"The #Canada Summer Jobs applications are open until December 19th ‼️

Click the 🔗 in bio to find out more about this amazing government initiative which helps both #smallbusinesses & students in #VanGran & across the country!",2024-12-02,English
3le3q4lu2f22d,roboliphant.bsky.social,Rob Oliphant,"Wishing all those celebrating in #DVW and around the world a very merry Christmas. I hope everyone has the chance to spend time with family, and to spread peace, joy & love.",2024-12-25,English
3ldvlam6c4k27,roboliphant.bsky.social,Rob Oliphant,"I wish all a very happy and safe holiday season, and to those celebrating, a wonderful Christmas.",2024-12-22,English
3ldtkqcrgt227,roboliphant.bsky.social,Rob Oliphant,Politics is more complex than soundbites (though Pierre Poilievre seems to live in the world of slogans and soundbites). Was glad to share my thoughts on CTV’s Power Play with Mike Le Couteur on why I think it's time for the Prime Minister to step aside. www.youtube.com/watch?v=cK5V...,2024-12-21,English
3ldt5yeagy227,roboliphant.bsky.social,Rob Oliphant,"Last evening I was interviewed on Power & Politics by J.P. Tasker. A very fair interview where I truly had time to express my thoughts and concerns and explain why I called for the PM to step aside. It's for the good of the country, the Liberal Party and himself. www.youtube.com/watch?v=ocIJ...",2024-12-21,English
3ldqtkcy5ws2y,roboliphant.bsky.social,Rob Oliphant,Veuillez prendre connaissance de ma déclaration au sujet de la chefferie du parti Libéral.,2024-12-20,French
3ldqqnqo6pk2y,roboliphant.bsky.social,Rob Oliphant,Please see my statement about Liberal Party leadership.,2024-12-20,English
3ldp3ybimkc2h,roboliphant.bsky.social,Rob Oliphant,"This season is about giving. Today, I brought toys to TPASN’s annual toy drive at 43 Thorncliffe Park Dr, so children in the neighborhood can experience the joy of opening a gift over the holidays. Around 300 toys will be handed out this year — stop by to donate before Dec. 31!",2024-12-20,English
3ldowv5kwik2h,roboliphant.bsky.social,Rob Oliphant,"Community matters. Suomi-Koti is a place where seniors build community and receive compassionate multi-level care and services. Happy to give them a visit today to talk, laugh and present them with a King Charles III Portrait.",2024-12-19,English
3ldog4umg3k2f,roboliphant.bsky.social,Rob Oliphant,"I have asked for an urgent meeting of the Don Valley West Federal Liberal Association Executive this evening. Before I take a public stand on our Party's leadership question, I need their thoughts, wisdom, and advice. What's best for Canada comes first & our Party comes second.",2024-12-19,English
3ldln2yrabs2v,roboliphant.bsky.social,Rob Oliphant,"Canada and Denmark are allies and friends, who share common interests and priorities.

Great meeting with H.E. Nikolaj Harris to discuss Canada's Arctic Foreign policy, the upcoming G7 presidency, commerce, security and the need for humanitarian assistance in Gaza.",2024-12-18,English
3ldjjhdonrk2v,roboliphant.bsky.social,Rob Oliphant,"The diplomatic corps in Ottawa works tirelessly and collaboratively to advance our shared interests. 

I had the opportunity to thank them at the Diplomatic Corps Holiday reception, where we gathered to celebrate the holidays, and our collective & continued partnerships.",2024-12-17,English
3ldgdn4b3ok2r,roboliphant.bsky.social,Rob Oliphant,"St. Augustine of Canterbury is stellar at welcoming refugees like Mehdi into the community (with the help of AURA) and ensuring Alice, just turned 100, has a warm church home. That, in itself, is the message of Christmas. Better than any sermon I could preach!",2024-12-16,English
3ldekly4pqk2p,roboliphant.bsky.social,Rob Oliphant,"The Anglican Church of St. Augustine of Canterbury is a small, but dynamic community in Leaside. Pleased to offer the sermon today as we take this Advent time to prepare for Christmas. And to present to them the official portrait of King Charles III.",2024-12-15,English
3ldbitlaoic2s,roboliphant.bsky.social,Rob Oliphant,"Starting today, and until February 15th, we are removing GST/HST from some essential items to make the holiday season a little easier for Canadians.",2024-12-14,English
3ld7xfemwjs2s,roboliphant.bsky.social,Rob Oliphant,Parents — check your bank accounts! The Canada Child Benefit Payment went out today. This is more money for families to buy the things they need.,2024-12-13,English
3ld7pydgra22s,roboliphant.bsky.social,Rob Oliphant,Canada shares close ties with the MENA region. Thank you Abdullatif Al-Shaikh & CACMR for hosting a reception to honour our relationship & for presenting me with an award for advancing 🇨🇦’s foreign policy. Congrats to fellow award winners H.E. Souriya Otmani & Caroline Codsi.,2024-12-13,English
3ld7jf62rhs2s,roboliphant.bsky.social,Rob Oliphant,"In Canada and in free trade negotiations, Indigenous Peoples and their voices must be heard. 

Was pleased to meet with and listen to an Ecuadorian delegation of Indigenous leaders during their visit on the margins of the latest round of negotiations of the Canada-Ecuador FTA.",2024-12-13,English
3ld5n4pmfhs2m,roboliphant.bsky.social,Rob Oliphant,"Throughout the holidays, it’s important for me to stay connected to my faith. Last night, I delivered a prayer at the Liberal Caucus Christmas reception, graciously hosted by @jeanyip3.bsky.social, to celebrate our faith alongside community leaders, including Rick Zelinsky of Salvation Army.",2024-12-13,English
3ld5d6wmwfs2m,roboliphant.bsky.social,Rob Oliphant,"2024 marks the 50th anniversary of Canada & Qatar's diplomatic relations. Pleased to join H.E. Khalid bin Rashid Al-Mansouri at a reception for Qatar National Day to express Canada's gratitude for our partnership & our commitment to collaborating in key areas like trade, investment & clean energy.",2024-12-12,English
3ld4qow3z5c2d,roboliphant.bsky.social,Rob Oliphant,"Canada & Thailand’s bilateral relationship has grown to new heights thanks to our Indo-Pacific Strategy.

Honoured to join H.E. Kallayana Vipattipumiprates to celebrate the Birthday Anniversary of His Majesty King Bhumibol Adulyadej The Great, Thai National Day & Thailand's Father Day here in Ottawa",2024-12-12,English
3ld34cbpzvc2m,roboliphant.bsky.social,Rob Oliphant,"The launch of the Arctic Foreign Policy by @melaniejolycan.bsky.social allows Canada to respond to the changing geopolitical dynamics in the Arctic. 

🇨🇦 is expanding its presence and partnerships in the region through strong collaboration with key allies & Inuit, First Nations, and Métis peoples.",2024-12-12,English
3ld2i72b27k2d,roboliphant.bsky.social,Rob Oliphant,"This is the fifth consecutive reduction since June — lowering interest rates to 3.25%. This will continue to make life more affordable for people in #DVW, especially homeowners and homebuyers.",2024-12-11,English
3lcykkm3fjc2g,roboliphant.bsky.social,Rob Oliphant,"In January, Canada celebrates 80 years of bilateral relations with Luxemborug. Honoured to welcome the first resident Ambassador of Luxembourg to Canada, Jean Claude Kugener. I look forward to working with him on key international priorities, including multilateralism and human rights.",2024-12-11,English
3lcxaozurgc22,roboliphant.bsky.social,Rob Oliphant,"As northern parliamentary democracies, Canada & Finland are strong partners with shared values. Pleased to attend a celebration of Finland's Independence with the Chargee d'Affairs of Finland, Ms. Sari Uusi Rauva, & get excited for the World Juniors in Ottawa, starting December 26th.",2024-12-10,English
3lcwbhavazc22,roboliphant.bsky.social,Rob Oliphant,"The United States is Canada's closest friend & ally. Happy to attend a holiday & farewell reception for U.S. Ambassador David Cohen. He has been a constant source of wisdom, leadership & a calming presence in our country. Wishing him all the best in the future.",2024-12-10,English
3lcw4crpnsk22,roboliphant.bsky.social,Rob Oliphant,"Canada & Japan are close allies & trading partners. Honoured to deliver remarks at a reception with H.E. Kanji Yamanouchi & Heads of Japanese Missions in Canada. Let's continue to build upon our diplomatic, economic & cultural ties.",2024-12-10,English
3lcv3ygpspk2j,roboliphant.bsky.social,Rob Oliphant,"Incredibly grateful to all the volunteers who help organize community events, as well as those who’ve spent countless hours knocking on doors and engaging with the residents of #DVW. Proud to show my appreciation at last night’s volunteer appreciation party.",2024-12-09,English
3lcuwi5qu4s2v,roboliphant.bsky.social,Rob Oliphant,Carols by Candelight at Leaside United Church was a feast for the senses last night. Thanks to the choirs and staff of both Leaside and Northlea United for sharing their gifts and their faith with the community. Catch it all again next Sunday evening at Northlea United at 7:30 pm.,2024-12-09,English
3lct4qowu2s2u,roboliphant.bsky.social,Rob Oliphant,"Today, the Phoenix Breast Cancer Community celebrated their 11th anniversary. Honoured to present certificates to members who have been cancer free for 5 and 10 years, and to speak on my journey with cancer. Through treatment and a supportive community, cancer can be beaten.",2024-12-08,English
3lcsw3ai3ic2u,roboliphant.bsky.social,Rob Oliphant,The Leaside Market Holiday Edition is on this afternoon at Amsterdam Brewery — 45 Esander Dr — with 21 local makers and independent businesses. Proud to #ShopLocal. Didn't stop for a beer... next time!,2024-12-08,English
3lcsp7ganrk2u,roboliphant.bsky.social,Rob Oliphant,It was a pleasure attending a concert from renowned Kurdish performer Rojda at The Meeting House yesterday. Thanks to Safak Akgul of Beje Production and the Kurdish community for the warm welcome.,2024-12-08,English
3lcqn3fnljs2d,roboliphant.bsky.social,Rob Oliphant,Today's Finnish Christmas cafe and market at Bayview Family Church was buzzing with activity. Bought some assorted pulla and had a chance to connect with some residents who are already in the holiday spirit.,2024-12-07,English
3lcqf6k5hdk2d,roboliphant.bsky.social,Rob Oliphant,"Residents’ associations strengthen communities through their meetings & advocacy. Pleased to speak at the 85th York Mills Valley Association’s AGM about matters that mean the most to the residents of #DVW, like auto-theft, the cost of living, & a tax break over the holidays.",2024-12-07,English
3lcqc7hh5ns26,roboliphant.bsky.social,Rob Oliphant,Hello Bluesky — hope everyone is getting into the holiday spirit this weekend. Grateful to speak with #DVW residents (& Santa) at the Manor Road United Church pancake breakfast this morning.,2024-12-07,English
3lemyrlu7ds2f,alainrayes.bsky.social,Alain Rayes,"Plus que quelques heures avant de passer à une autre année. Je vous souhaite à tous une superbe année 2025, remplie de doux moments de bonheur avec vos proches, plusieurs belles folies et de la santé x 1000 🥂🍾",2024-12-31,French
3le2qa4ubik2n,alainrayes.bsky.social,Alain Rayes,"Ma famille se joint à moi pour vous souhaiter un joyeux réveillon et une magnifique journée de Noël avec votre famille et vos amis 🎄🎁🎅🏼 
Photo: Karine Verville",2024-12-24,French
3ldwe4n6qdc2n,alainrayes.bsky.social,Alain Rayes,"LA MAGIE DE NOËL | finir son jogging et arriver face à face avec le vrai Père Noël qui est en visite dans notre quartier… Ho-Ho-Ho 🎅🏼 
Bravo à ceux qui ont organisé et participé à cette belle surprise dans le quartier, au grand plaisir des petits-enfants et des grands-enfants!",2024-12-22,French
3ldqsv2lfgc2u,alainrayes.bsky.social,Alain Rayes,Les jours sont maintenant comptés. Le décompte est commencé!,2024-12-20,French
3ldgrqdaees2x,alainrayes.bsky.social,Alain Rayes,"D’après moi, Simon-Olivier Fecteau va retourner en studio pour modifier le Bye-bye 🫣#BombePolitiqueÀOttawa",2024-12-16,French
3ldgmwn3wkc2x,alainrayes.bsky.social,Alain Rayes,Une bombe nucléaire. La journée de son énoncé économique. Le bordel est pogné solide chez les Libéraux à Ottawa 😳,2024-12-16,French
3lcnayhbmu222,alainrayes.bsky.social,Alain Rayes,Il reste malheureusement encore beaucoup de travail à faire #solidairesplusquejamais,2024-12-06,French
3lcn73tlydk22,alainrayes.bsky.social,Alain Rayes,1/2: QUESTION AU PM Trudeau | Avec plus de 135 000 passeports coincés dans les entrepôts de Postes Canada ou retenus par Service Canada en raison de la grève. Est-ce que le gouvernement a prévu des mesures urgentes afin d’assurer que ces citoyens reçoivent leur passeport et puissent voyager à temps?,2024-12-06,French
3lcazu5srec2m,alainrayes.bsky.social,Alain Rayes,Et c’est reparti… Début officiel ce matin du training en vue du Ironman d'Ottawa le 3 août 2025 🏊🏼‍♂️🚴🏼‍♂️🏃🏻‍♂️,2024-12-01,French
3le5l3ubn5s2c,pablo-rodriguez.bsky.social,Pablo Rodriguez,"La course à la chefferie du Parti libéral du Québec débute officiellement le 13 janvier. Où que vous soyez au Québec, j’espère pouvoir compter sur votre appui. 

▶️ Inscrivez-vous sur le site de la campagne au pablo.quebec/impliquez-vo...",2024-12-25,French
3le5l3ubn5s2c,pablo-rodriguez.bsky.social,Pablo Rodriguez,"La course à la chefferie du Parti libéral du Québec débute officiellement le 13 janvier. Où que vous soyez au Québec, j’espère pouvoir compter sur votre appui. 

▶️ Inscrivez-vous sur le site de la campagne au pablo.quebec/impliquez-vo...",2024-12-25,French
3ldcffungns2y,pablo-rodriguez.bsky.social,Pablo Rodriguez,"Il y a 63 ans, Marie-Claire Kirkland-Casgrain devenait la 1ere femme élue à l’Ass. nationale du Québec en remportant l’élection partielle du comté de Jacques-Cartier pour le #PLQ. 
On lui doit, notamment, la création du Conseil du statut de la femme.
#Respect #PolQc",2024-12-14,French
3lcsmc6aufk2e,pablo-rodriguez.bsky.social,Pablo Rodriguez,"Très heureux d'annoncer ce matin l'appui de deux membres du caucus libéral à ma campagne à la chefferie : Michelle et Linda, merci et bienvenue dans l'équipe ! 

#PolQc #PLQ",2024-12-08,French
3lco5gfsb4c2g,pablo-rodriguez.bsky.social,Pablo Rodriguez,"MEDIA ADVISORY | Pablo Rodriguez announces new endorsements
pablo.quebec/en/media-adv...",2024-12-06,English
3lco5flw26k2g,pablo-rodriguez.bsky.social,Pablo Rodriguez,"AVIS AUX MÉDIAS | Pablo Rodriguez annonce de nouveaux appuis
pablo.quebec/avis-aux-med...",2024-12-06,French
3lcnfk55xec2x,pablo-rodriguez.bsky.social,Pablo Rodriguez,"En ce 6 décembre, nous honorons la mémoire de 14 jeunes femmes assassinées en 1989 à #Polytechnique... uniquement parce qu'elles étaient des femmes. Nos pensées accompagnent leurs familles et leurs proches.
#Commemoration6Decembre #PolyMtl",2024-12-06,French
3lcktv3wv6k2g,pablo-rodriguez.bsky.social,Pablo Rodriguez,"EN RATTRAPAGE | Mon passage récent à « La journée (est encore jeune) » ! 
ici.radio-canada.ca/ohdio/balado...",2024-12-05,French
3lcfr4onpl22q,pablo-rodriguez.bsky.social,Pablo Rodriguez,"Martin Coiteux est quelqu’un que je respecte énormément. Il a une vision économique très solide. Il va nous aider à réfléchir sur un programme économique. Le #PLQ a été le parti de l’économie, mais aussi des grandes avancées sociales.
www.lapresse.ca/actualites/p...",2024-12-03,French
3lce6uw5qus2h,pablo-rodriguez.bsky.social,Pablo Rodriguez,"Le 2 décembre 1985, Robert Bourassa revient au pouvoir de façon spectaculaire en allant chercher l’appui de 56 % de la population du Québec, ce qui lui donnera 99 sièges sur 122! Encore une fois, pendant ses deux prochains mandats, il marquera l’histoire du Québec. #PLQ #PolQc",2024-12-02,French
3le5havlsvk2p,jagmeetsingh.ca,Jagmeet Singh,"Wishing everyone a very Merry Christmas to those celebrating in Canada and around the world!

From our family to yours — we wish you a warm and joyful holiday season with loved ones.",2024-12-25,English
3le3qogjpgk2u,jagmeetsingh.ca,Jagmeet Singh,"We just wanted to pop in and wish everyone a Merry Christmas!! 🎅🏽

I hope you have an amazing time with friends and family.

The kiddos had a blast in Burnaby South at our annual Skating Event last night - thank you to everyone who stopped by!

Happy Holidays! ❤️❄️",2024-12-25,English
3ldthktvyls2p,jagmeetsingh.ca,Jagmeet Singh,"Bootlicker for billionaires. 

Why don't you tell Canadians what you were up to a week ago, Pierre?

A closed-door fundraiser in a $17-million mansion.

Which CEOs did you meet, what did you promise to cut in exchange for their cheques?

Health care? Dental care?",2024-12-21,English
3ldqsmnjit22h,jagmeetsingh.ca,Jagmeet Singh,"Justin Trudeau failed in the biggest job a Prime Minister has: to work for people, not the powerful.

The NDP will vote to bring this government down, and give Canadians a chance to vote for a government who will work for them.",2024-12-20,English
3ldm76esl7k2n,jagmeetsingh.ca,Jagmeet Singh,"By day he fights for cuts to health care and pensions. 

By night he’s handed cash and cheques at a party in a $17 million mansion.

Pierre Poilievre is a billionaire bootlicker.",2024-12-18,English
3ldhafiw2ac24,jagmeetsingh.ca,Jagmeet Singh,"Today, I am calling on Justin Trudeau to resign.

You have likely seen the news.

Liberals are fighting themselves — when Canadians need a Prime Minister who will take on greedy CEOs, the Conservative agenda — and fight for them",2024-12-16,English
3ld5jjydpn22b,jagmeetsingh.ca,Jagmeet Singh,The Conservative Leader didn’t even have the guts to vote in person — he ran away before the vote began.,2024-12-13,English
3ld4zi36lv22k,jagmeetsingh.ca,Jagmeet Singh,Solidarity with Postal Workers ✊🏽,2024-12-12,English
3lcy3ehxoms2y,jagmeetsingh.ca,Jagmeet Singh,"This is disgusting. Landlords across Canada are using AI to increase rents, and drive up prices for everyone.  

When bread companies did it, shoppers paid billions more over the course of a few years.  

On bread.  

Imagine how much cash you’re out on rent.",2024-12-10,English
3lcvrjgc7j22c,jagmeetsingh.ca,Jagmeet Singh,"#BREAKING

Liberals and Conservatives just voted NO to a Permanent GST Tax Cut on Essentials like:

- Home Heating
- Internet & Cellphone Bills
- Diapers

Pierre Poilievre voted to MAX THE TAX on your monthly bills.",2024-12-09,English
3lct2fgf4os2i,jagmeetsingh.ca,Jagmeet Singh,"A Permanent GST Tax cut on Essentials means: 
 
- NO GST on Home Heating 
- NO GST on Internet Bills 
- NO GST on Cellphone Bills 
- NO GST on Diapers 

And, a lot more money in your pocket.  
 
We’re forcing a vote on it tomorrow — in Parliament.",2024-12-08,English
