uri,cid,author_handle,author_name,text,author_data,post_data,embed_data,reply_count,repost_count,like_count,indexed_at,in_reply_to,in_reply_root,quotes,tags,mentions,links,langs,labels,is_reskeet
at://did:plc:7yqqcjpd3hppf53xk4pdwbvt/app.bsky.feed.post/3lel7ex75722m,bafyreih2ecfrukbst2bbb5dafk4cxgkxgc6kftkz4imfoegl4w4lrxq2lq,alexboulerice.bsky.social,Alexandre Boulerice,www.lapresse.ca/actualites/p... Le #NPD est en 2e place. 5 points devant les libéraux. On est les challengers des conservateurs. #progressistes #polcan #élections2025,,,,0,1,16,2024-12-31T04:26:42Z,NA,NA,NA,,,,,,FALSE
at://did:plc:7yqqcjpd3hppf53xk4pdwbvt/app.bsky.feed.post/3le2tjsiw6k23,bafyreiezu2datl6hbuf567awh4jwnntftuyimycrely6p3l3vkgy3hy7s4,alexboulerice.bsky.social,Alexandre Boulerice,www.lapresse.ca/internationa... Bravo. Quel courage. J’espère qu’elle va demeurer en sécurité. #ParastooAhmadi #Iran #polcan #NPD,,,,1,0,8,2024-12-24T16:12:03Z,NA,NA,NA,,,,,,FALSE
at://did:plc:7yqqcjpd3hppf53xk4pdwbvt/app.bsky.feed.post/3ld3ugfj7dc2l,bafyreidcakz66lkac7myjtneko6ccthw4eaomfio2jllt2jxe7qumkcnbe,alexboulerice.bsky.social,Alexandre Boulerice,Il ya un an!,,,,0,0,9,2024-12-12T08:35:33Z,NA,NA,NA,,,,,,FALSE
at://did:plc:7yqqcjpd3hppf53xk4pdwbvt/app.bsky.feed.post/3lcceh6uqhc2x,bafyreidmdx3nifqnsm6swv3jnz4qltfz5mmikqtk3dtdndr5ptfwzuqhhe,alexboulerice.bsky.social,Alexandre Boulerice,"www.lapresse.ca/actualites/e...  Alors que les #COP ne semblent pas pouvoir inverser la tendance, peut-être la #CIJ pourra mettre les bases juridiques pour aider les petits pays vulnérables. #climat #GES #environnement #polcan #NPD",,,,1,1,6,2024-12-02T05:13:03Z,NA,NA,NA,,,,,,FALSE
at://did:plc:4crp4u5wd6bvff7zafbbbg3v/app.bsky.feed.post/3lekyfr4nvc2e,bafyreibcwil7dfebytcu7tymelv4a2su7dfd2lh6ekbly6uic7xdcyemj4,valbradfordmp.bsky.social,Valerie Bradford,"Tonight, I joined the Jewish faith community for the lighting of the 6th candle of the Menorah in celebration of the Festival of Lights at Kitchener City Hall. 

Happy Hanukkah! May the light burn bright! 🕎",,,,0,0,1,2024-12-31T02:21:56Z,NA,NA,NA,,,,,,FALSE
at://did:plc:4crp4u5wd6bvff7zafbbbg3v/app.bsky.feed.post/3lecsypmz622r,bafyreifgg4va4cspma6m5ttqk2mvso2uc3ywony3r2pbsokhojwzk3c52q,valbradfordmp.bsky.social,Valerie Bradford,"Members of our community of African descent will be celebrating Kwanzaa over the next week—a time to honor and celebrate their rich African heritage & culture.

I have so enjoyed meeting members of these communities at their festivals and events, sharing in the food, dance, and music. Happy Kwanzaa!",,,,0,0,0,2024-12-27T20:23:49Z,NA,NA,NA,,,,,,FALSE
at://did:plc:4crp4u5wd6bvff7zafbbbg3v/app.bsky.feed.post/3le67377zys2q,bafyreifnnvtalayowgk3tqh6fymlanuqf3le7al5jkr2idp4ptcipmssam,valbradfordmp.bsky.social,Valerie Bradford,"Happy Hanukkah to those celebrating the Jewish Festival of Lights! The first candle of the menorah will be lit tonight, and it is rare for this date to coincide with Christmas.",,,,0,1,3,2024-12-26T00:16:38Z,NA,NA,NA,,,,,,FALSE
at://did:plc:4crp4u5wd6bvff7zafbbbg3v/app.bsky.feed.post/3le5ztttl2k2a,bafyreif524rcis52kavllwqhuui76zhy2eud5wzop7dmx2mdaxhvkyddly,valbradfordmp.bsky.social,Valerie Bradford,"Merry Christmas to all those celebrating. I hope you are making lots of special memories with family and friends. 

For those for whom circumstances make this time of year challenging or difficult, my thoughts are with you, and I hope for better days ahead.",,,,1,1,4,2024-12-25T22:43:03Z,NA,NA,NA,,,,,,FALSE
at://did:plc:4crp4u5wd6bvff7zafbbbg3v/app.bsky.feed.post/3ldytoo22i22d,bafyreidimdqn2mwfii5wdcndoqzcbtkip3dbh2dbag5yvycagjjx56bddi,valbradfordmp.bsky.social,Valerie Bradford,I popped up to the newly opened Build-A-Bear Workshop in Conestoga Mall to do a little tax-free bear building this morning!   Makes quite a difference on the final bill when families are helping Santa out this year!  🤶🎅,,,,0,0,2,2024-12-23T21:09:27Z,NA,NA,NA,,,,,,FALSE
at://did:plc:2zs2mnfca3cqrh2oyqxcfmoy/app.bsky.feed.post/3lczuvzwcyk2w,bafyreif53aj6iomsfrkojhkjwxauocoaen23lkkraub6f6eeu4ndl22jru,alexisduceppe.bsky.social,Alexis Duceppe,"ici.radio-canada.ca/info/long-fo...

C’est aussi ça la politique! 💙",,,,0,0,1,2024-12-11T13:38:56Z,NA,NA,NA,,,,,,FALSE
at://did:plc:2zs2mnfca3cqrh2oyqxcfmoy/app.bsky.feed.post/3lcnbbplyfk2u,bafyreiblqolasaijyei7jdhilphhvrrk5bsywckz57kliytkwntcpvdzye,alexisduceppe.bsky.social,Alexis Duceppe,"Il y a 35 ans, la haine des femmes frappait à Polytechnique, arrachant la vie de 14 jeunes femmes et traumatisant à jamais les survivantes.

Pour ces victimes et toutes les autres depuis, il faut faire plus pour que les femmes puissent vivre libres et en sécurité.",,,,0,0,1,2024-12-06T13:15:35Z,NA,NA,NA,,,,,,FALSE
at://did:plc:httzhseuobrslif4pbkbtzc3/app.bsky.feed.post/3lek5qbftkk2l,bafyreiaitdxk6zbhma7ajzufwfzhbmmriet345zuvuvpph2p26xrrmbsau,dickcannings.bsky.social,Richard Cannings,My first ever media request for a urine review…,,,,1,1,9,2024-12-30T18:24:34Z,NA,NA,NA,,,,,,FALSE
at://did:plc:httzhseuobrslif4pbkbtzc3/app.bsky.feed.post/3le5pm2dd722q,bafyreifu7gzkkj3ffkydjpegbquntqcsfjhydbxblm3mameif4ogaxutkq,dickcannings.bsky.social,Richard Cannings,Keeping up a 2-year tradition of buying a random bird-themed book from Canada’s best used book store (the Book Shop in Penticton) for Christmas reading. This one had nothing to do with real jacamars but was a great romp of a read!,,,,1,2,5,2024-12-25T19:39:44Z,NA,NA,NA,,,,,,FALSE
at://did:plc:httzhseuobrslif4pbkbtzc3/app.bsky.feed.post/3le5pgyounc2q,bafyreibds3rzxnufufgzsa36eawvdj3cur7kxuxk4xa47cry4wrgeizkzq,dickcannings.bsky.social,Richard Cannings,Merry Christmas to all!,,,,1,0,9,2024-12-25T19:36:54Z,NA,NA,NA,,,,,,FALSE
at://did:plc:httzhseuobrslif4pbkbtzc3/app.bsky.feed.post/3ldfes3zumc2x,bafyreia5326z26oth7q73ashdg3z4lbn6gx5rn4cjv27rk7mkf7xkkclwu,dickcannings.bsky.social,Richard Cannings,Another beautiful day for a Christmas Bird Count—this one at Penticton with a preliminary count of 90 species.,,,,0,0,13,2024-12-16T03:22:26Z,NA,NA,NA,,,,,,FALSE
at://did:plc:httzhseuobrslif4pbkbtzc3/app.bsky.feed.post/3ldcziyaapc2i,bafyreiai7okdri64ndufzywmuyvsbyhzw27jqzcmy32dg3mskiudhg22ei,dickcannings.bsky.social,Richard Cannings,"The Kelowna Christmas Bird Count today featured a total of 103 species, including Horned Grebes. We also saw Canada’s national mammal (why don’t we have a national bird?) and a bird-day cake for organizer Chris Charlesworth.",,,,0,4,11,2024-12-15T04:55:08Z,NA,NA,NA,,,,,,FALSE
at://did:plc:httzhseuobrslif4pbkbtzc3/app.bsky.feed.post/3ld7uwkuhgc2v,bafyreidi7eyqtyzehxvswg263j7v5zt6s222yczxbngedpyquui3u3y2wy,dickcannings.bsky.social,Richard Cannings,"Happy Santa Lucia!  Thanks to Marg’s Swedish-Italian heritage we celebrate this Italian saint’s day in true Swedish pagan fashion, celebrating the darkest days of the year with candles and good food.",,,,1,0,3,2024-12-13T22:55:14Z,NA,NA,NA,,,,,,FALSE
at://did:plc:httzhseuobrslif4pbkbtzc3/app.bsky.feed.post/3ld7uq2lacs2a,bafyreih6t6uzyl7vwcd5774e2vppa5xbo4iwf5pwbfuk6kvy5vnckaxcl4,dickcannings.bsky.social,Richard Cannings,"My parents, Jean and Steve, were married on this date in 1943.  This photo (we call it ""Okanagan Gothic"") was taken on their 50th anniversary picnic in the summer of 1993.  Still miss them, perhaps more keenly since we live in their house, the house I grew up in.  Still using that shovel, too.",,,,1,1,24,2024-12-13T22:51:35Z,NA,NA,NA,,,,,,FALSE
at://did:plc:httzhseuobrslif4pbkbtzc3/app.bsky.feed.post/3ld7qqb3ojk2v,bafyreidapx66oietjxjrmbwyvybh7ljpcgf3a6dl7f3ugcy3jsjbatjyn4,dickcannings.bsky.social,Richard Cannings,Standing with postal workers on the picket line in Penticton this morning.  They have good common sense ideas about how to make Canada Post work for all Canadians and were not happy to be sent back to work with nothing to show for a month of lost pay.,,,,1,2,14,2024-12-13T21:40:07Z,NA,NA,NA,,,,,,FALSE
at://did:plc:httzhseuobrslif4pbkbtzc3/app.bsky.feed.post/3lcbe6zb2bs2q,bafyreiaiwj7lx7iz2vdewtcbwridyrkvwx44omkflvcx54ycv5dtqjzrbq,dickcannings.bsky.social,Richard Cannings,Wonderful event in Oliver last night screening the amazing and impactful film Tea Creek.  Honoured to be part of the panel discussion taking about food sovereignty and real reconciliation.,,,,0,0,8,2024-12-01T19:35:53Z,NA,NA,NA,,,,,,FALSE
at://did:plc:dh27seeg3m3uejsms6wefvcb/app.bsky.feed.post/3le7f6jxtec2k,bafyreihd4ibx2qec6ted7ypbdjbwjc32fp4mblctmf5f4wpho2p3dh35ku,martchampoux.bsky.social,Martin Champoux,"Ça prend du beau dans ce  monde souvent si angoissant. 
Le beau, il vient parfois de gens incroyables comme ce couple, Isabelle et Pierre. 
Imaginez comme le monde serait meilleur si on était tous un peu comme eux. Même juste un peu 😌",,,,0,0,1,2024-12-26T11:38:31Z,NA,NA,NA,,,,,,FALSE
at://did:plc:dh27seeg3m3uejsms6wefvcb/app.bsky.feed.post/3lcg24tkkp22p,bafyreighjjq36cmwpz46skixcwa6qhh2pmgk3cyzdrvixjmxxyjdeu2n44,martchampoux.bsky.social,Martin Champoux,"Il aurait été pertinent d’ajouter que le @blocquebecois.bsky.social a déposé C-367 en novembre 2023, justement pour éliminer l’exception religieuse du Code criminel. 
Le gouvernement a tous les outils en mains pour le faire. Qu’attend-il pour corriger cette absurdité?",,,,1,0,1,2024-12-03T16:18:57Z,NA,NA,NA,,,,,,FALSE
at://did:plc:rz2mizumzijnolkjqyoy36qw/app.bsky.feed.post/3ld2dcjumem2e,bafyreihdx6kc5o6qe63rlerb3efabjolwu6wxbykyeit4gvetjb7b3nvve,sophiechatel.bsky.social,,"Excited to be here on BlueSky! 🌟 Ravie de rejoindre BlueSky!

I am looking forward to connecting with a community that values positivity, inclusivity, and meaningful conversations. 
 //
J'ai hâte de découvrir une communauté axée sur la positivité, l'inclusivité et des échanges enrichissants.",,,,0,0,2,2024-12-11T17:56:26Z,NA,NA,NA,,,,,,FALSE
at://did:plc:i5xghgydsg2ba7qqmmiwfqku/app.bsky.feed.post/3lekrgraai226,bafyreidhpzb5eximdaf6adnsvu37sktzq4bsf5dtgsvidojbflp6knenba,shaunchenmp.bsky.social,Shaun Chen,"Terrific joining one of Canada’s top Tamil newspapers, Canada Uthayan, at their 28th Uthayan Cultural Night - a celebration of community & reminder of the need for culturally relevant news #ScarbTO",,,,0,1,1,2024-12-31T00:17:16Z,NA,NA,NA,,,,,,FALSE
at://did:plc:i5xghgydsg2ba7qqmmiwfqku/app.bsky.feed.post/3lefuuoj3q22y,bafyreidqilo3oa4xvkxbdnhqfpu4ez4rm7plm4gmhap3wcxrgi2otz4bki,shaunchenmp.bsky.social,Shaun Chen,"Partook in parang party put on by Trinidad & Tobago 50Plus & Seniors Association, a pleasant reminder of back home, where parang is a prominent part of #Christmas, particularly in Spanish Creole culture #ScarbTO",,,,0,0,2,2024-12-29T01:35:23Z,NA,NA,NA,,,,,,FALSE
at://did:plc:i5xghgydsg2ba7qqmmiwfqku/app.bsky.feed.post/3ledk2wq6us2f,bafyreiajdirulu4lx44khy3aoanae5idrzhr7jqkghsmvkwh74eggwouwi,shaunchenmp.bsky.social,Shaun Chen,"Few have political careers this long, but diverse representation matters & it keeps him going - congratulations Deputy Mayor & Regional Councillor Godwin Chan on a remarkable 18 years at City of Richmond Hill",,,,0,0,0,2024-12-28T03:16:44Z,NA,NA,NA,,,,,,FALSE
at://did:plc:i5xghgydsg2ba7qqmmiwfqku/app.bsky.feed.post/3le4af3knqk2s,bafyreidox3hxgkqgezf3rec2qa2zjjety3ejowkppn2r7g4bpa3svpblzu,shaunchenmp.bsky.social,Shaun Chen,"This #Christmas, let us reflect on the beauty of our blessings, spreading joy & kindness, far & wide - wishing you warmth & wonder, a holiday filled with laughter & love",,,,0,0,0,2024-12-25T05:34:42Z,NA,NA,NA,,,,,,FALSE
at://did:plc:i5xghgydsg2ba7qqmmiwfqku/app.bsky.feed.post/3ldyz5yze3c2a,bafyreicax5e7ztushm2c46mjtooltepgw7dxbc3q4qrqba47sfks4kuoce,shaunchenmp.bsky.social,Shaun Chen,"#Christmas is a time of gratitude, generosity & giving back - here with supervisor Ronak at our local Food Basics at Markham Corners, where food items are being collected for community members in need #ScarbTO",,,,0,0,1,2024-12-23T22:47:36Z,NA,NA,NA,,,,,,FALSE
at://did:plc:i5xghgydsg2ba7qqmmiwfqku/app.bsky.feed.post/3ldtks6pomc2l,bafyreievtekfnwtkut7lmltathrwsomerrzuxwjxewjfnxenp4anaxwesq,shaunchenmp.bsky.social,Shaun Chen,"Looks like I should save some room for #Christmas cake - being served up by none other than president Angela Chan, here at Chinese Cultural Centre of Greater Toronto’s last board meeting of the year #ScarbTO",,,,0,0,0,2024-12-21T18:47:05Z,NA,NA,NA,,,,,,FALSE
at://did:plc:i5xghgydsg2ba7qqmmiwfqku/app.bsky.feed.post/3ldot4fl6xc2g,bafyreigor53b5r7k4znqbcw2plre7hjj7bezqfiq3ayn67rw3u26ndp7im,shaunchenmp.bsky.social,Shaun Chen,"Food bank usage has been high all year, so I am dropping off non-perishable items for Daily Bread Food Bank through the holiday season food drive kindly organized by Chinese Cultural Centre of Greater Toronto in #ScarbTO North",,,,0,1,1,2024-12-19T21:32:44Z,NA,NA,NA,,,,,,FALSE
at://did:plc:i5xghgydsg2ba7qqmmiwfqku/app.bsky.feed.post/3ldmcegpoa22p,bafyreigesftlkmha7kb3bdii6gwlt3gq5lxngonwn4gh3qb3bruoxzxvyy,shaunchenmp.bsky.social,Shaun Chen,"Sleigh bells are ringing, Santa is on his way! Seniors are gathered for a festive lunch, so I stopped by to say - merry #Christmas & many blessings to our elders here at Filipino Centre Toronto #ScarbTO",,,,0,1,2,2024-12-18T21:27:35Z,NA,NA,NA,,,,,,FALSE
at://did:plc:i5xghgydsg2ba7qqmmiwfqku/app.bsky.feed.post/3ldkewqbgpk2v,bafyreihqts4f3deug6fj435m25e4gjoby7na47a44n5523saouqv4glswa,shaunchenmp.bsky.social,Shaun Chen,"Another year, another wonderful Liberal Caucus Holiday Party - always nice to have my amazingly hard-working #ScarbTO North constituency office team up in Ottawa, here chatting with former staffer Willa",,,,0,0,1,2024-12-18T03:08:16Z,NA,NA,NA,,,,,,FALSE
at://did:plc:i5xghgydsg2ba7qqmmiwfqku/app.bsky.feed.post/3ldhxqmlwyc2x,bafyreig56bisyqgtzkub7qwcp7nbpkizik4iyov6xb7ogij7fa2u6klw2a,shaunchenmp.bsky.social,Shaun Chen,"A winter wonderland in Ottawa, dazzling lights & displays of lively decor line downtown’s Sparks Street - warm your spirits in our nation’s capital, enjoy your #WinterWander until Jan 6 #MySparksStreet",,,,0,0,0,2024-12-17T04:06:53Z,NA,NA,NA,,,,,,FALSE
at://did:plc:i5xghgydsg2ba7qqmmiwfqku/app.bsky.feed.post/3ldfagx6nuc2j,bafyreihbfrkpikqs6mjoeo6kk3mia5btfbketvpsjgrqrt3zgicdoailue,shaunchenmp.bsky.social,Shaun Chen,"Thanks to our new holiday tax break, there is no GST/HST on dine-in & takeout at such restaurants as Charley's Caribbean Cuisine, where I joined Minister Gary Anandasangaree to announce the good news #ScarbTO",,,,0,0,1,2024-12-16T02:05:02Z,NA,NA,NA,,,,,,FALSE
at://did:plc:i5xghgydsg2ba7qqmmiwfqku/app.bsky.feed.post/3ldcugibspc2d,bafyreicre3jim5xfb6td5vd3twsvhsc6cwt6ckjpzllggaf726kduynhz4,shaunchenmp.bsky.social,Shaun Chen,"#ScarbTO North, time to stock up & support local businesses at the same time, as our federal government’s GST/HST tax break starts today until Feb 15 on certain foods, beverages, children’s items, books & more!",,,,0,0,0,2024-12-15T03:24:14Z,NA,NA,NA,,,,,,FALSE
at://did:plc:i5xghgydsg2ba7qqmmiwfqku/app.bsky.feed.post/3ldad5jcedk2o,bafyreiaibo4wgpb2dazug3yauem67crz3agc7mmlkl5zjwm4jhqkkerwqu,shaunchenmp.bsky.social,Shaun Chen,"The Toronto Police Auxiliary 42 Division toy drive is low on donations this year, so please join me in contributing new & unwrapped items to support local children in need - drop off at 242 Milner Ave by Dec 20 #ScarbTO",,,,0,0,0,2024-12-14T03:09:39Z,NA,NA,NA,,,,,,FALSE
at://did:plc:i5xghgydsg2ba7qqmmiwfqku/app.bsky.feed.post/3ld5jji24a22w,bafyreidmhaxfhqdumgdkdbrzsuisisujy4igzevl5lcimyvhjd5eyga3lu,shaunchenmp.bsky.social,Shaun Chen,"It is #Christmas on Parliament Hill & the decorations are super festive this year - lights accenting the grand halls, trees adorned with golden ornaments, truly a special time of the year",,,,0,0,0,2024-12-13T00:25:57Z,NA,NA,NA,,,,,,FALSE
at://did:plc:i5xghgydsg2ba7qqmmiwfqku/app.bsky.feed.post/3ld2oz4vxss2m,bafyreifmercyxyw5ro7urwvlq2f43rn2dqgcdk6ip2jr5d47otylfgl2um,shaunchenmp.bsky.social,Shaun Chen,Just held a special meeting of the #CanadaVietnam Parliamentary Friendship Group where Senator Yuen Pau Woo was elected the new senate co-chair - looking forward to working together,,,,0,0,0,2024-12-11T21:26:16Z,NA,NA,NA,,,,,,FALSE
at://did:plc:i5xghgydsg2ba7qqmmiwfqku/app.bsky.feed.post/3lcyp7jlkhs27,bafyreid3ribgyn2cjk33z46po3f6p5nddurw22sjdslqb4gb3rzrvjcbiq,shaunchenmp.bsky.social,Shaun Chen,"Speaking at tonight’s National Council of Canadian Tamils meet & greet on Parliament Hill about seeking truth, accountability & justice for Eelam Tamils - standing together for real peace & reconciliation",,,,2,1,2,2024-12-11T02:24:16Z,NA,NA,NA,,,,,,FALSE
at://did:plc:i5xghgydsg2ba7qqmmiwfqku/app.bsky.feed.post/3lcw3z47p2c2f,bafyreib5d33irl2mowk36oojzefu2hdp3bgnuayjqcizixlnaxbgt27eem,shaunchenmp.bsky.social,Shaun Chen,"Over the weekend, I visited local business owners & operators affected by recent jewelry store robberies - violence is unacceptable & unwelcome in our community…to the perpetrators, you will be caught!",,,,0,0,0,2024-12-10T01:35:20Z,NA,NA,NA,,,,,,FALSE
at://did:plc:i5xghgydsg2ba7qqmmiwfqku/app.bsky.feed.post/3lcttytobek2t,bafyreiaedihumlqtv34ge5y7vrk3w65x525mqipzvn27givp7aquag5zdi,shaunchenmp.bsky.social,Shaun Chen,"The most wonderful time of the year - here at annual wreath-making gathering organized by Friends of the Rouge Watershed, where community members are gathered to green the season with creativity & cheer #ScarbTO",,,,0,0,1,2024-12-09T04:06:40Z,NA,NA,NA,,,,,,FALSE
at://did:plc:i5xghgydsg2ba7qqmmiwfqku/app.bsky.feed.post/3lcqwsxxk622n,bafyreidim5ey54gps67onsjltrinri6ax52ujbgfd2bi45m2mkjiyzrqvm,shaunchenmp.bsky.social,Shaun Chen,"Certainly a #ScarbTO community celebration, courtesy of Scarborough Business Association - bringing together small business owners to share in the joy of #Christmas, #Hannukah, #Diwali & #WinterSolstice",,,,0,1,2,2024-12-08T00:19:05Z,NA,NA,NA,,,,,,FALSE
at://did:plc:i5xghgydsg2ba7qqmmiwfqku/app.bsky.feed.post/3lcoof6nde22f,bafyreiajqyymwlbw536oseusux4qkjsrqjs23wyto26q2lhpmm6r3w7hnq,shaunchenmp.bsky.social,Shaun Chen,"Great to enjoy delicious baklava from Crown Pastries with #ScarbTO North student Ahmed, our intern last summer, who is taking a short break from studying for upcoming exams - good luck, Ahmed, you got this!",,,,0,0,0,2024-12-07T02:42:52Z,NA,NA,NA,,,,,,FALSE
at://did:plc:i5xghgydsg2ba7qqmmiwfqku/app.bsky.feed.post/3lcmfc4ukfs2j,bafyreiekepe4m5s4duxvj3pmv5rgznex4zgpgtckg3ji5blkui7h3sroca,shaunchenmp.bsky.social,Shaun Chen,"A time of warmth & wonder, a season of laughter & love - cheerful moments to celebrate #Christmas & the holidays with Trinidad & Tobago 50Plus & Seniors Association in #ScarbTO North",,,,0,0,0,2024-12-06T04:54:46Z,NA,NA,NA,,,,,,FALSE
at://did:plc:i5xghgydsg2ba7qqmmiwfqku/app.bsky.feed.post/3lcjlnsqfdk2i,bafyreiczyxfwp5yuie7hstryawjgn3rpfey6brqmtstcz66vm62zn4wf6y,shaunchenmp.bsky.social,Shaun Chen,"It’s time! #Christmas is exactly 3 weeks away, so as always, I am excited to record my special holiday message with Rogers & @cpac.ca, a reminder of the beauty of our blessings, spreading kindness & joy",,,,0,0,0,2024-12-05T02:10:42Z,NA,NA,NA,,,,,,FALSE
at://did:plc:i5xghgydsg2ba7qqmmiwfqku/app.bsky.feed.post/3lcgppsckvk2x,bafyreibmqkjxfenpijo6prcbnoozohcdf2lhfaq4jbpmrrmxnzq23t5v6u,shaunchenmp.bsky.social,Shaun Chen,"As we mark #InternationalDayOfPersonsWithDisabilities, kudos to Sawubona Africentric Circle of Support on its recent launch of Black Caregiver Essentials for those caring for a child with special needs #IDPW2024 #ScarbTO",,,,0,0,0,2024-12-03T22:45:24Z,NA,NA,NA,,,,,,FALSE
at://did:plc:i5xghgydsg2ba7qqmmiwfqku/app.bsky.feed.post/3lcerfpn2xs22,bafyreihbxgcuvutllknbte6eu5yp2cd254abb32ehmfzap7jcrhshds2ba,shaunchenmp.bsky.social,Shaun Chen,"Informative conversation with Canadian Labour Congress on issues important to Canadian workers, including affordability, healthcare & jobs - appreciating the strong advocacy by #WorkersTogether #CanLab",,,,0,0,0,2024-12-03T04:10:14Z,NA,NA,NA,,,,,,FALSE
